case;event_0;event_1;event_2;event_3;time;org:resource_Event_0;org:resource_Event_1;org:resource_Event_2;org:resource_Event_3;org:resource_Event_4;org:resource_Event_5;org:resource_Event_6;AMOUNT_REQ_Trace
3643;0;0;1;0;0.0;0;0;0;0;1;1;1;0.23000230002300026
3643;0;0;1;0;0.0;0;0;0;1;0;1;1;0.23000230002300026
3643;0;0;1;0;0.0;0;1;0;0;0;1;0;0.23000230002300026
3643;0;0;1;0;0.0;0;1;0;0;0;1;0;0.23000230002300026
3643;0;0;1;0;0.0;0;0;0;0;1;1;1;0.23000230002300026
3643;0;0;1;0;0.0;0;0;1;0;1;0;0;0.23000230002300026
3643;0;0;1;0;0.0;0;0;1;0;1;0;1;0.23000230002300026
3643;0;0;1;0;0.0;0;0;1;0;1;0;1;0.23000230002300026
3644;0;1;0;0;0.0;0;0;1;1;0;1;1;0.05000050000500005
3644;0;0;0;1;0.0;0;0;1;0;1;0;0;0.05000050000500005
3644;0;0;0;1;0.0;0;0;1;1;0;1;0;0.05000050000500005
3644;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
3644;0;0;1;0;0.0;0;0;0;1;0;1;1;0.05000050000500005
3644;0;0;1;0;0.0;0;1;0;0;1;1;1;0.05000050000500005
3644;0;0;1;1;0.0;0;0;0;1;1;0;1;0.05000050000500005
3645;0;0;0;1;0.0;0;0;1;1;0;1;0;0.05000050000500005
3645;0;0;0;1;0.0;0;1;0;1;1;0;0;0.05000050000500005
3645;0;0;0;1;0.0;0;1;1;0;0;0;0;0.05000050000500005
3645;0;0;0;1;0.0;0;1;1;0;0;0;0;0.05000050000500005
3646;0;1;0;0;0.0;0;0;1;0;1;0;1;0.05000050000500005
3646;0;0;0;1;0.0;0;0;1;1;0;1;0;0.05000050000500005
3646;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3646;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;1;0;0.05000050000500005
3646;0;0;1;0;0.0;0;0;1;0;1;0;1;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;1;0;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;1;0;0.05000050000500005
3646;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
3647;0;0;0;1;0.0;0;0;1;1;0;1;0;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3647;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3648;0;1;0;0;0.0;0;0;1;0;1;0;1;0.025000250002500026
3648;0;0;0;1;0.0;0;0;1;1;0;1;0;0.025000250002500026
3648;0;0;1;0;0.0;0;0;0;1;0;1;1;0.025000250002500026
3648;0;0;1;0;0.0;0;0;0;0;0;1;0;0.025000250002500026
3649;0;1;1;0;0.0;0;1;0;0;0;1;1;0.010000100001000009
3649;0;1;1;0;0.0;0;1;0;0;0;1;1;0.010000100001000009
3649;0;1;0;0;0.0;0;0;1;0;1;0;1;0.010000100001000009
3649;0;1;0;0;0.0;0;0;0;0;0;0;1;0.010000100001000009
3649;0;1;1;0;0.0;0;1;0;0;0;1;1;0.010000100001000009
3649;0;1;0;0;0.0;0;1;1;0;0;0;0;0.010000100001000009
3650;0;1;0;0;0.0;0;0;1;0;1;0;1;0.08800088000880009
3650;0;0;0;1;0.0;0;0;1;1;0;1;0;0.08800088000880009
3650;0;0;0;1;0.0;0;0;1;0;0;1;1;0.08800088000880009
3650;0;0;0;1;0.0;0;0;1;1;1;0;0;0.08800088000880009
3650;0;0;0;1;0.0;0;1;1;0;0;0;0;0.08800088000880009
3650;0;0;0;1;0.0;0;0;1;1;1;0;1;0.08800088000880009
3650;0;0;0;1;0.0;0;0;0;1;0;1;1;0.08800088000880009
3650;0;0;0;1;0.0;0;0;0;1;1;1;0;0.08800088000880009
3650;0;0;0;1;0.0;0;1;1;0;0;0;0;0.08800088000880009
3650;0;0;0;1;0.0;0;1;1;0;0;0;0;0.08800088000880009
3651;0;0;0;1;0.0;0;0;1;1;0;1;0;0.06000060000600006
3651;0;0;0;1;0.0;0;0;1;1;0;1;0;0.06000060000600006
3651;0;0;0;1;0.0;0;0;1;0;0;1;1;0.06000060000600006
3651;0;0;0;1;0.0;0;0;0;0;1;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;0;1;1;1;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;1;1;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;0;1;0.06000060000600006
3651;0;0;1;0;0.0;0;0;1;0;0;0;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;1;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;0;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;0;0;1;0;0.06000060000600006
3651;0;0;1;0;0.0;0;0;0;0;0;1;0;0.06000060000600006
3652;0;0;0;1;0.0;0;0;1;1;0;1;0;0.1850018500185002
3652;0;0;0;1;0.0;0;1;0;1;1;0;1;0.1850018500185002
3652;0;0;0;1;0.0;0;1;0;1;1;0;1;0.1850018500185002
3652;0;0;1;0;0.0;0;1;0;0;0;0;0;0.1850018500185002
3652;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1850018500185002
3652;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1850018500185002
3652;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1850018500185002
3652;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1850018500185002
3653;0;0;0;1;0.0;0;0;0;0;1;1;0;0.08500085000850008
3653;0;0;1;0;0.0;0;1;0;1;0;0;1;0.08500085000850008
3653;0;0;1;0;0.0;0;0;1;0;0;0;1;0.08500085000850008
3654;0;0;0;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
3654;0;0;1;0;0.0;0;0;0;0;1;0;0;0.2000020000200002
3654;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
3654;0;1;1;0;0.0;0;0;0;0;1;0;1;0.2000020000200002
3654;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
3654;0;1;0;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
3654;0;1;0;1;0.0;0;0;0;0;0;1;1;0.2000020000200002
3654;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
3655;0;0;0;1;0.0;0;0;1;1;0;1;0;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;1;0;1;0;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3655;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1000010000100001
3655;0;0;1;0;0.0;0;0;1;1;0;0;1;0.1000010000100001
3655;0;0;1;0;0.0;0;1;0;0;0;1;0;0.1000010000100001
3656;0;0;0;1;0.0;0;0;1;0;1;0;1;0.16785167851678515
3656;0;0;1;0;0.0;0;0;1;0;1;0;1;0.16785167851678515
3656;0;0;1;0;0.0;0;0;1;1;0;1;0;0.16785167851678515
3656;0;0;1;0;0.0;0;0;0;0;0;1;1;0.16785167851678515
3656;0;0;1;1;0.0;0;0;1;0;0;1;0;0.16785167851678515
3657;0;1;0;0;0.0;0;0;1;1;0;1;0;0.08000080000800007
3657;0;1;0;0;0.0;0;0;1;1;0;1;0;0.08000080000800007
3657;0;1;0;0;0.0;0;0;1;1;0;1;0;0.08000080000800007
3657;0;0;0;1;0.0;0;0;0;0;0;1;0;0.08000080000800007
3657;0;0;0;1;0.0;0;0;0;0;1;1;0;0.08000080000800007
3658;0;0;0;1;0.0;0;0;1;0;1;1;1;0.15000150001500015
3658;0;0;0;1;0.0;0;0;0;0;0;1;0;0.15000150001500015
3658;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
3658;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
3658;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
3658;0;0;1;0;0.0;0;0;0;1;0;1;1;0.15000150001500015
3659;0;0;0;1;0.0;0;0;1;1;0;1;0;0.06000060000600006
3659;0;1;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
3659;0;0;0;1;0.0;0;0;1;1;0;1;0;0.06000060000600006
3659;0;0;0;1;0.0;0;0;0;0;0;1;0;0.06000060000600006
3659;0;0;0;1;0.0;0;0;1;1;0;0;1;0.06000060000600006
3659;0;0;0;1;0.0;0;0;1;1;1;0;0;0.06000060000600006
3659;0;0;0;1;0.0;0;0;0;1;0;0;0;0.06000060000600006
3659;0;0;0;1;0.0;0;0;1;1;0;1;1;0.06000060000600006
3660;0;0;0;1;0.0;0;0;1;1;0;1;0;0.07500075000750007
3660;0;0;0;1;0.0;0;0;1;1;0;1;0;0.07500075000750007
3660;0;0;1;0;0.0;0;0;0;1;0;1;1;0.07500075000750007
3660;0;0;1;0;0.0;0;0;0;1;0;1;0;0.07500075000750007
3660;0;0;1;0;0.0;0;1;0;0;1;1;1;0.07500075000750007
3660;0;0;1;1;0.0;0;0;0;0;1;0;0;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;1;0;1;1;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;1;0;1;1;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;0;1;0;0;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;0;1;1;1;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;0;1;1;1;0.07500075000750007
3660;0;1;0;1;0.0;0;0;1;0;1;0;0;0.07500075000750007
3660;0;1;0;1;0.0;0;0;0;0;0;1;1;0.07500075000750007
3660;0;0;1;1;0.0;0;0;0;0;1;0;0;0.07500075000750007
3661;0;0;0;1;0.0;0;0;1;1;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;0;1;1;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;1;0;1;0;0;1;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;1;0;0;1;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;0;1;1;1;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;1;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;1;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;1;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;0;0;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3661;0;0;1;0;0.0;0;1;0;0;0;1;0;0.25000250002500024
3662;0;0;0;1;0.0;0;0;1;0;1;1;1;0.15000150001500015
3662;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;1;0;0;0;0.15000150001500015
3662;0;0;0;1;0.0;0;1;1;0;0;0;0;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;1;0;0;0;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;1;0;0;0;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;0;0;1;0;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;1;0;1;0;0.15000150001500015
3662;0;0;0;1;0.0;0;0;0;1;1;1;0;0.15000150001500015
3662;0;0;0;1;0.0;0;1;1;0;0;0;0;0.15000150001500015
3662;0;0;0;1;0.0;0;1;1;0;0;0;0;0.15000150001500015
3663;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3663;0;0;0;1;0.0;0;0;1;0;0;1;1;0.1000010000100001
3663;0;0;0;1;0.0;0;0;0;0;0;1;0;0.1000010000100001
3664;0;1;0;0;0.0;0;0;1;1;0;1;0;0.1000010000100001
3664;0;1;0;0;0.0;0;0;1;1;0;1;0;0.1000010000100001
3665;0;0;0;1;0.0;0;1;0;1;1;1;0;0.16000160001600014
3665;0;0;1;0;0.0;0;1;0;0;0;1;0;0.16000160001600014
3665;0;0;1;0;0.0;0;0;0;1;0;1;1;0.16000160001600014
3665;0;0;1;0;0.0;0;0;0;1;0;1;1;0.16000160001600014
3665;0;0;1;0;0.0;0;0;0;1;0;1;0;0.16000160001600014
3665;0;0;1;0;0.0;0;1;0;0;0;1;0;0.16000160001600014
3665;0;0;1;0;0.0;0;0;0;0;1;1;0;0.16000160001600014
3666;0;1;0;0;0.0;0;0;1;1;0;1;0;0.05000050000500005
3666;0;0;0;1;0.0;0;0;1;0;0;1;1;0.05000050000500005
3666;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3667;0;0;0;1;0.0;0;0;1;0;1;1;1;0.4800048000480005
3667;0;0;1;0;0.0;0;0;0;0;0;1;1;0.4800048000480005
3667;0;0;1;0;0.0;0;0;0;1;0;1;1;0.4800048000480005
3667;0;0;1;0;0.0;0;1;0;0;1;1;1;0.4800048000480005
3667;0;0;1;1;0.0;0;1;1;0;0;1;1;0.4800048000480005
3667;0;0;1;1;0.0;0;0;1;0;1;1;0;0.4800048000480005
3667;0;0;1;1;0.0;0;0;1;0;0;1;0;0.4800048000480005
3667;0;0;1;1;0.0;0;0;1;0;1;1;0;0.4800048000480005
3668;0;1;0;0;0.0;0;0;1;1;0;1;0;0.3500035000350004
3668;0;0;0;1;0.0;0;0;1;0;1;1;1;0.3500035000350004
3668;0;0;0;1;0.0;0;0;1;0;0;1;1;0.3500035000350004
3668;0;0;0;1;0.0;0;0;0;0;0;1;0;0.3500035000350004
3669;0;1;0;0;0.0;0;1;0;1;1;1;0;0.2000020000200002
3669;0;1;1;0;0.0;0;0;0;0;0;0;1;0.0
3669;0;1;0;0;0.0;0;1;0;1;1;1;0;0.2000020000200002
3669;0;0;0;1;0.0;0;1;0;1;1;1;0;0.2000020000200002
3669;0;0;1;0;0.0;0;1;0;1;1;1;0;0.2000020000200002
3669;0;0;1;0;0.0;0;0;0;0;0;1;1;0.2000020000200002
3669;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2000020000200002
3669;0;1;0;1;0.0;0;0;1;0;1;1;0;0.2000020000200002
3669;0;1;0;1;0.0;0;1;0;0;0;0;1;0.2000020000200002
3669;0;1;0;1;0.0;0;0;0;0;0;1;1;0.2000020000200002
3669;0;0;1;1;0.0;0;0;1;0;1;1;0;0.2000020000200002
3670;0;0;0;1;0.0;0;0;1;0;1;1;1;0.15000150001500015
3670;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
3670;0;0;1;0;0.0;0;1;0;0;0;1;0;0.15000150001500015
3670;0;0;1;0;0.0;0;0;0;1;0;1;0;0.15000150001500015
3670;0;0;1;0;0.0;0;1;0;0;0;1;0;0.15000150001500015
3670;0;0;1;0;0.0;0;0;0;1;0;1;0;0.15000150001500015
3670;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
3670;0;0;1;0;0.0;0;1;1;0;1;1;0;0.15000150001500015
3670;0;0;1;0;0.0;0;1;1;0;1;1;0;0.15000150001500015
3671;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07000070000700008
3671;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07000070000700008
3671;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07000070000700008
3671;0;0;1;0;0.0;0;0;0;1;0;1;1;0.07000070000700008
3671;0;0;1;0;0.0;0;1;0;0;0;0;1;0.07000070000700008
3671;0;0;1;0;0.0;0;0;0;1;0;1;1;0.07000070000700008
3671;0;0;1;0;0.0;0;0;1;1;0;1;0;0.07000070000700008
3671;0;0;1;0;0.0;0;1;0;1;1;0;1;0.07000070000700008
3671;0;0;1;0;0.0;0;0;0;0;0;1;1;0.07000070000700008
3671;0;0;1;1;0.0;0;0;1;0;1;1;0;0.07000070000700008
3672;0;1;0;0;0.0;0;1;0;0;1;0;1;0.17250172501725014
3672;0;0;0;1;0.0;0;1;0;0;1;0;1;0.17250172501725014
3672;0;0;1;0;0.0;0;1;0;0;1;0;1;0.17250172501725014
3672;0;0;1;0;0.0;0;1;1;0;0;0;0;0.17250172501725014
3672;0;0;1;0;0.0;0;1;1;0;0;0;0;0.17250172501725014
3672;0;0;1;0;0.0;0;0;0;0;0;1;0;0.17250172501725014
3673;0;1;0;0;0.0;0;0;1;1;0;1;0;0.24000240002400025
3673;0;1;0;0;0.0;0;0;1;1;0;1;0;0.24000240002400025
3673;0;0;0;1;0.0;0;0;0;0;0;1;0;0.24000240002400025
3673;0;0;0;1;0.0;0;0;0;1;0;0;0;0.24000240002400025
3673;0;0;0;1;0.0;0;0;1;1;1;0;0;0.24000240002400025
3673;0;0;0;1;0.0;0;0;1;1;1;0;0;0.24000240002400025
3674;0;1;0;0;0.0;0;0;0;0;1;1;0;0.4000040000400004
3674;0;0;0;1;0.0;0;0;0;0;0;1;0;0.4000040000400004
3674;0;0;0;1;0.0;0;0;0;1;0;0;1;0.4000040000400004
3675;0;1;0;0;0.0;0;0;1;1;0;1;0;0.25000250002500024
3675;0;1;0;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3675;0;1;0;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3675;0;1;0;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3675;0;1;0;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3675;0;1;0;0;0.0;0;0;0;0;1;1;0;0.25000250002500024
3675;0;0;0;1;0.0;0;0;0;0;0;1;0;0.25000250002500024
3675;0;0;1;0;0.0;0;0;0;1;0;1;1;0.25000250002500024
3676;0;0;0;1;0.0;0;0;0;0;1;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;0;1;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;0;1;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;1;0;0;1;1;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
3676;0;0;0;1;0.0;0;1;1;0;0;0;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;1;1;1;0;1;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
3676;0;0;0;1;0.0;0;0;1;0;1;1;1;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;0;0.05000050000500005
3676;0;0;0;1;0.0;0;0;0;1;1;1;0;0.05000050000500005
3677;0;0;0;1;0.0;0;1;0;1;1;1;0;0.26500265002650025
3677;0;0;1;0;0.0;0;1;0;1;1;1;0;0.26500265002650025
3677;0;0;1;0;0.0;0;1;0;1;1;1;0;0.26500265002650025
3677;0;0;1;0;0.0;0;1;0;1;0;0;1;0.26500265002650025
3677;0;0;1;0;0.0;0;0;1;0;1;0;0;0.26500265002650025
3677;0;0;1;0;0.0;0;0;0;0;0;0;1;0.26500265002650025
3677;0;0;1;0;0.0;0;1;0;0;1;1;1;0.26500265002650025
3677;0;0;1;1;0.0;0;0;1;0;0;1;0;0.26500265002650025
3677;0;1;0;1;0.0;0;0;1;0;0;1;0;0.26500265002650025
3678;0;1;0;0;0.0;0;0;1;1;0;1;0;0.25000250002500024
3678;0;0;0;1;0.0;0;0;1;1;0;1;0;0.25000250002500024
3678;0;0;1;0;0.0;0;0;0;1;0;1;1;0.008000080000800006
3678;0;0;1;0;0.0;0;0;0;1;0;1;0;0.25000250002500024
3678;0;0;1;0;0.0;0;0;0;0;0;1;0;0.25000250002500024
3678;0;0;1;0;0.0;0;1;0;0;0;1;0;0.25000250002500024
3678;0;0;1;0;0.0;0;1;0;0;0;1;0;0.25000250002500024
3679;0;0;0;1;0.0;0;0;0;0;0;1;0;0.1000010000100001
3679;0;1;1;0;0.0;0;0;0;0;0;0;1;0.0
3679;0;0;0;1;0.0;0;0;0;0;0;1;0;0.1000010000100001
3679;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3679;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1000010000100001
3679;0;0;1;0;0.0;0;0;1;0;0;0;1;0.1000010000100001
3679;0;0;1;1;0.0;0;0;1;0;1;1;0;0.1000010000100001
3679;0;1;0;1;0.0;0;0;1;1;0;1;1;0.1000010000100001
3679;0;1;0;1;0.0;0;0;1;1;0;1;1;0.1000010000100001
3679;0;1;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
3679;0;1;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
3679;0;1;0;1;0.0;0;0;0;1;0;0;0;0.1000010000100001
3680;0;0;0;1;0.0;0;0;0;0;0;1;0;0.11000110001100012
3680;0;0;1;0;0.0;0;0;0;0;0;1;0;0.11000110001100012
3680;0;0;1;0;0.0;0;0;0;0;0;1;0;0.11000110001100012
3680;0;0;1;0;0.0;0;0;0;1;0;1;1;0.11000110001100012
3680;0;0;1;0;0.0;0;0;0;1;0;1;1;0.11000110001100012
3680;0;0;1;0;0.0;0;0;0;0;0;1;0;0.11000110001100012
3681;0;0;0;1;0.0;0;0;0;0;0;1;0;0.03500035000350003
3681;0;0;0;1;0.0;0;0;0;0;0;1;0;0.03500035000350003
3681;0;0;0;1;0.0;0;0;0;1;1;1;1;0.03500035000350003
3682;0;1;0;0;0.0;0;0;0;0;1;1;0;0.05000050000500005
3682;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3682;0;0;0;1;0.0;0;0;1;1;0;1;0;0.05000050000500005
3683;0;1;0;0;0.0;0;0;1;0;1;0;0;0.4500045000450005
3683;0;0;0;1;0.0;0;0;1;0;1;0;0;0.4500045000450005
3683;0;0;0;1;0.0;0;0;1;0;1;0;0;0.4500045000450005
3684;0;0;0;1;0.0;0;0;0;0;1;1;0;0.4030040300403004
3684;0;0;0;1;0.0;0;0;1;1;0;0;1;0.2000020000200002
3684;0;0;1;0;0.0;0;0;1;1;0;0;1;0.2000020000200002
3684;0;0;1;0;0.0;0;1;0;0;0;0;0;0.2000020000200002
3684;0;0;1;1;0.0;0;0;1;0;0;1;0;0.2000020000200002
3684;0;0;1;1;0.0;0;0;1;0;0;1;0;0.2000020000200002
3685;0;1;0;0;0.0;0;1;0;1;1;0;1;0.25000250002500024
3685;0;0;0;1;0.0;0;0;0;0;1;1;0;0.25000250002500024
3685;0;0;0;1;0.0;0;0;0;0;0;1;0;0.25000250002500024
3685;0;0;1;0;0.0;0;1;0;0;1;1;1;0.25000250002500024
3685;0;0;1;1;0.0;0;0;0;0;1;0;1;0.25000250002500024
3685;0;0;1;1;0.0;0;0;0;0;1;0;0;0.25000250002500024
3685;0;1;0;1;0.0;0;0;1;1;0;1;0;0.25000250002500024
3685;0;1;0;1;0.0;0;0;1;1;0;1;0;0.25000250002500024
3685;0;1;0;1;0.0;0;1;0;0;0;0;1;0.25000250002500024
3685;0;0;1;1;0.0;0;0;0;0;1;0;0;0.25000250002500024
3686;0;0;0;1;0.0;0;0;0;1;1;0;0;0.07000070000700008
3686;0;0;0;1;0.0;0;1;0;1;1;0;1;0.07000070000700008
3686;0;0;1;0;0.0;0;1;0;0;0;1;0;0.07000070000700008
3687;0;1;0;0;0.0;0;1;0;1;1;0;1;0.07500075000750007
3687;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07500075000750007
3687;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07500075000750007
3687;0;0;0;1;0.0;0;0;0;1;1;1;1;0.07500075000750007
3688;0;0;0;1;0.0;0;0;0;0;0;1;0;0.2000020000200002
3688;0;0;1;0;0.0;0;0;0;0;0;1;0;0.2000020000200002
3688;0;0;1;0;0.0;0;0;0;0;0;1;0;0.2000020000200002
3688;0;0;1;0;0.0;0;0;0;0;0;0;1;0.2000020000200002
3688;0;0;1;0;0.0;0;1;0;0;1;1;1;0.2000020000200002
3688;0;0;1;1;0.0;0;0;0;0;1;0;1;0.2000020000200002
3688;0;0;1;1;0.0;0;0;0;0;1;0;1;0.2000020000200002
3689;0;1;0;0;0.0;0;0;0;0;1;1;0;0.07000070000700008
3689;0;0;0;1;0.0;0;0;0;0;1;1;0;0.07000070000700008
3689;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
3690;0;1;0;0;0.0;0;0;0;0;1;1;0;0.05000050000500005
3690;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3690;0;0;1;1;0.0;0;0;0;0;1;0;1;0.15000150001500015
3690;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
3690;0;0;1;0;0.0;0;0;0;1;0;1;1;0.05000050000500005
3690;0;0;1;0;0.0;0;0;1;0;1;0;1;0.05000050000500005
3690;0;0;1;0;0.0;0;0;1;0;0;0;0;0.05000050000500005
3690;0;0;1;0;0.0;0;0;0;0;0;1;0;0.05000050000500005
3690;0;0;1;0;0.0;0;0;0;0;0;1;0;0.05000050000500005
3691;0;1;0;0;0.0;0;0;0;0;1;1;0;0.1000010000100001
3691;0;0;0;1;0.0;0;1;0;1;1;0;1;0.1000010000100001
3691;0;0;0;1;0.0;0;1;0;1;1;0;1;0.1000010000100001
3691;0;0;1;0;0.0;0;0;0;0;0;1;0;0.1000010000100001
3691;0;0;1;0;0.0;0;0;1;0;1;0;1;0.1000010000100001
3691;0;0;1;0;0.0;0;0;0;1;1;1;0;0.1000010000100001
3691;0;0;1;0;0.0;0;0;0;1;1;1;0;0.1000010000100001
3691;0;0;1;0;0.0;0;0;0;1;1;1;0;0.1000010000100001
3691;0;0;1;0;0.0;0;0;1;1;1;0;1;0.1000010000100001
3691;0;0;1;0;0.0;0;0;1;0;0;0;1;0.1000010000100001
3691;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
3692;0;0;0;1;0.0;0;0;0;0;0;1;0;0.25000250002500024
3692;0;0;1;0;0.0;0;0;0;1;0;1;1;0.25000250002500024
3692;0;0;1;0;0.0;0;0;0;1;1;1;0;0.25000250002500024
3692;0;0;1;0;0.0;0;0;0;0;0;1;0;0.25000250002500024
3692;0;0;1;0;0.0;0;1;0;0;0;1;0;0.25000250002500024
3692;0;0;1;0;0.0;0;1;0;0;0;1;0;0.25000250002500024
3692;0;0;1;0;0.0;0;0;0;0;0;1;0;0.25000250002500024
