case;event;time;org:resource_Event;AMOUNT_REQ_Trace
7001;4;02.02.2012-14:23:42;44;0.08500085000850008
7001;4;02.02.2012-16:25:12;10;0.08500085000850008
7001;4;02.02.2012-16:35:59;10;0.08500085000850008
7001;4;02.02.2012-16:43:11;10;0.08500085000850008
7002;3;23.01.2012-09:44:10;35;0.3000030000300003
7003;0;23.01.2012-14:01:15;44;0.05000050000500005
7003;0;23.01.2012-18:18:09;7;0.05000050000500005
7003;0;24.01.2012-13:27:12;47;0.05000050000500005
7003;0;24.01.2012-16:10:02;0;0.05000050000500005
7003;0;24.01.2012-16:18:00;0;0.05000050000500005
7003;1;24.01.2012-16:22:28;0;0.05000050000500005
7003;1;24.01.2012-16:32:54;0;0.05000050000500005
7003;1;31.01.2012-10:38:44;42;0.05000050000500005
7003;1;01.02.2012-13:55:24;8;0.05000050000500005
7003;1;09.02.2012-09:51:43;38;0.05000050000500005
7003;2;13.02.2012-11:33:55;3;0.05000050000500005
7003;4;13.02.2012-11:35:27;3;0.05000050000500005
7004;0;23.01.2012-14:11:28;44;0.2000020000200002
7004;0;23.01.2012-18:20:08;7;0.2000020000200002
7004;0;24.01.2012-11:23:45;27;0.2000020000200002
7004;1;31.01.2012-09:09:10;42;0.2000020000200002
7004;1;10.02.2012-11:25:51;28;0.2000020000200002
7004;1;11.02.2012-09:17:12;33;0.2000020000200002
7004;1;16.02.2012-15:20:11;53;0.2000020000200002
7004;1;18.02.2012-14:38:48;9;0.2000020000200002
7004;1;22.02.2012-19:22:29;32;0.2000020000200002
7004;1;24.02.2012-08:15:27;32;0.2000020000200002
7005;3;23.01.2012-09:15:31;15;0.25000250002500024
7005;0;23.01.2012-09:18:34;15;0.25000250002500024
7005;1;23.01.2012-09:23:44;15;0.25000250002500024
7005;1;28.01.2012-15:17:35;33;0.25000250002500024
7005;1;31.01.2012-12:56:43;20;0.25000250002500024
7005;1;13.02.2012-18:47:06;32;0.25000250002500024
7005;1;17.02.2012-16:23:38;9;0.25000250002500024
7005;1;17.02.2012-18:57:16;9;0.25000250002500024
7005;1;23.02.2012-08:15:27;9;0.25000250002500024
7006;0;23.01.2012-09:22:45;21;0.15000150001500015
7006;1;23.01.2012-09:24:03;21;0.15000150001500015
7006;2;23.01.2012-09:34:32;21;0.15000150001500015
7006;4;23.01.2012-09:35:48;21;0.15000150001500015
7006;4;23.01.2012-11:41:05;33;0.15000150001500015
7006;4;23.01.2012-13:29:32;33;0.15000150001500015
7006;4;24.01.2012-15:43:36;35;0.15000150001500015
7006;4;24.01.2012-17:38:13;35;0.15000150001500015
7006;4;25.01.2012-08:47:41;16;0.15000150001500015
7006;2;26.01.2012-07:56:24;21;0.15000150001500015
7006;4;26.01.2012-08:24:04;33;0.15000150001500015
7006;4;30.01.2012-08:21:53;2;0.15000150001500015
7006;2;30.01.2012-11:27:25;21;0.15000150001500015
7006;4;30.01.2012-17:04:04;10;0.15000150001500015
7006;4;31.01.2012-09:50:21;25;0.15000150001500015
7006;4;31.01.2012-16:08:23;7;0.15000150001500015
7006;4;31.01.2012-16:24:37;7;0.15000150001500015
7006;4;01.02.2012-09:43:38;13;0.15000150001500015
7006;4;01.02.2012-12:25:21;13;0.15000150001500015
7006;2;01.02.2012-12:45:15;8;0.15000150001500015
7006;2;01.02.2012-13:05:20;21;0.15000150001500015
7007;0;23.01.2012-14:50:30;14;0.15000150001500015
7007;0;23.01.2012-15:10:04;14;0.15000150001500015
7007;1;28.01.2012-15:55:03;10;0.15000150001500015
7007;1;30.01.2012-12:16:33;13;0.15000150001500015
7007;1;02.02.2012-12:16:24;38;0.15000150001500015
7007;2;07.02.2012-09:29:06;17;0.15000150001500015
7008;0;23.01.2012-13:37:02;44;0.05000050000500005
7008;0;23.01.2012-17:51:33;14;0.05000050000500005
7008;0;23.01.2012-19:04:40;7;0.05000050000500005
7008;0;23.01.2012-19:05:42;32;0.05000050000500005
7008;0;23.01.2012-19:09:59;14;0.05000050000500005
7008;0;23.01.2012-19:20:38;7;0.05000050000500005
7008;0;23.01.2012-19:42:54;32;0.05000050000500005
7008;1;30.01.2012-12:56:01;6;0.05000050000500005
7008;1;30.01.2012-13:59:20;6;0.05000050000500005
7008;1;06.02.2012-13:00:48;9;0.05000050000500005
7008;1;09.02.2012-10:44:44;2;0.05000050000500005
7008;2;10.02.2012-16:04:14;50;0.05000050000500005
7008;2;13.02.2012-13:32:18;12;0.05000050000500005
7008;2;13.02.2012-14:57:41;17;0.05000050000500005
7008;2;14.02.2012-11:45:33;17;0.05000050000500005
7008;2;14.02.2012-12:36:32;21;0.05000050000500005
7008;4;14.02.2012-16:45:32;8;0.05000050000500005
7008;4;17.02.2012-15:29:30;27;0.05000050000500005
7008;4;20.02.2012-09:25:11;12;0.05000050000500005
7008;2;20.02.2012-10:19:18;50;0.05000050000500005
7009;3;23.01.2012-10:41:25;24;0.25000250002500024
7009;3;23.01.2012-11:28:44;0;0.25000250002500024
7009;3;23.01.2012-11:29:20;0;0.25000250002500024
7009;3;23.01.2012-11:44:34;35;0.25000250002500024
7009;3;23.01.2012-11:45:21;35;0.25000250002500024
7009;3;23.01.2012-11:56:47;35;0.25000250002500024
7009;3;23.01.2012-12:11:50;0;0.25000250002500024
7009;3;23.01.2012-12:12:11;0;0.25000250002500024
7009;3;23.01.2012-13:42:27;0;0.25000250002500024
7009;3;23.01.2012-14:34:10;0;0.25000250002500024
7009;0;23.01.2012-15:41:53;0;0.25000250002500024
7010;3;23.01.2012-10:09:37;0;0.16000160001600017
7011;3;23.01.2012-10:12:13;0;0.08000080000800008
7011;3;23.01.2012-10:48:34;0;0.08000080000800008
7011;0;23.01.2012-14:58:03;14;0.08000080000800008
7012;3;23.01.2012-10:11:44;35;0.11487114871148711
7012;3;23.01.2012-10:37:00;35;0.11487114871148711
7012;3;23.01.2012-11:28:18;35;0.11487114871148711
7013;0;23.01.2012-10:27:25;6;0.05000050000500005
7013;1;28.01.2012-15:23:52;10;0.05000050000500005
7013;1;11.02.2012-15:14:07;10;0.05000050000500005
7013;1;17.02.2012-15:05:31;1;0.05000050000500005
7013;1;22.02.2012-09:34:38;1;0.05000050000500005
7013;1;22.02.2012-09:40:50;53;0.05000050000500005
7013;1;23.02.2012-08:15:38;53;0.05000050000500005
7014;0;23.01.2012-10:43:59;21;0.25000250002500024
7014;1;23.01.2012-10:45:07;21;0.25000250002500024
7014;2;23.01.2012-10:54:58;21;0.25000250002500024
7014;2;23.01.2012-11:16:42;21;0.25000250002500024
7014;2;23.01.2012-11:20:05;21;0.25000250002500024
7014;4;24.01.2012-05:15:04;21;0.25000250002500024
7014;4;24.01.2012-08:33:57;18;0.25000250002500024
7014;4;24.01.2012-09:36:45;18;0.25000250002500024
7014;4;24.01.2012-09:58:18;18;0.25000250002500024
7014;4;24.01.2012-12:51:18;1;0.25000250002500024
7014;4;24.01.2012-19:04:53;35;0.25000250002500024
7014;4;25.01.2012-09:54:40;25;0.25000250002500024
7014;4;25.01.2012-10:15:23;25;0.25000250002500024
7014;4;25.01.2012-18:31:42;33;0.25000250002500024
7014;4;25.01.2012-18:35:55;19;0.25000250002500024
7014;4;25.01.2012-19:12:44;19;0.25000250002500024
7014;4;25.01.2012-19:34:59;19;0.25000250002500024
7014;4;26.01.2012-08:44:42;3;0.25000250002500024
7015;3;23.01.2012-11:22:53;35;0.2000020000200002
7015;0;23.01.2012-15:00:58;14;0.2000020000200002
7015;0;23.01.2012-19:09:41;14;0.2000020000200002
7015;0;24.01.2012-14:09:52;47;0.2000020000200002
7015;0;25.01.2012-08:44:35;13;0.2000020000200002
7015;1;25.01.2012-08:45:26;13;0.2000020000200002
7015;1;01.02.2012-08:40:39;8;0.2000020000200002
7015;1;02.02.2012-18:02:22;15;0.2000020000200002
7016;3;23.01.2012-11:06:19;30;0.36000360003600035
7016;3;23.01.2012-11:32:27;0;0.36000360003600035
7016;3;23.01.2012-11:44:30;35;0.36000360003600035
7016;0;23.01.2012-15:03:48;44;0.36000360003600035
7017;0;23.01.2012-11:01:35;35;0.1000010000100001
7017;1;23.01.2012-11:02:14;35;0.1000010000100001
7017;1;26.01.2012-09:49:15;38;0.1000010000100001
7017;2;31.01.2012-14:06:31;17;0.1000010000100001
7018;3;23.01.2012-11:27:10;35;0.3400034000340003
7019;3;24.01.2012-05:15:04;35;0.09000090000900009
7019;3;24.01.2012-08:00:09;27;0.09000090000900009
7020;3;23.01.2012-11:30:25;0;0.1000010000100001
7021;0;23.01.2012-11:32:11;24;0.07500075000750007
7021;1;27.01.2012-08:40:39;38;0.07500075000750007
7021;2;01.02.2012-15:42:02;50;0.07500075000750007
7021;2;02.02.2012-07:47:57;21;0.07500075000750007
7022;3;23.01.2012-11:56:29;35;0.15500155001550014
7022;0;23.01.2012-15:17:31;44;0.15500155001550014
7022;1;24.01.2012-09:34:44;27;0.15500155001550014
7022;1;31.01.2012-08:35:10;42;0.15500155001550014
7022;1;02.02.2012-12:20:17;38;0.15500155001550014
7022;2;04.02.2012-11:47:09;1;0.15500155001550014
7022;4;04.02.2012-12:01:23;1;0.15500155001550014
7022;4;07.02.2012-08:48:45;17;0.15500155001550014
7022;2;07.02.2012-09:17:17;17;0.15500155001550014
7022;4;07.02.2012-09:17:59;17;0.15500155001550014
7022;4;07.02.2012-14:10:26;44;0.15500155001550014
7022;4;08.02.2012-15:53:09;38;0.15500155001550014
7022;4;10.02.2012-10:53:19;25;0.15500155001550014
7022;4;13.02.2012-12:53:57;38;0.15500155001550014
7022;2;13.02.2012-13:57:09;17;0.15500155001550014
7023;0;23.01.2012-14:57:51;0;0.2000020000200002
7024;0;23.01.2012-15:16:59;8;0.2000020000200002
7024;0;24.01.2012-09:06:03;13;0.2000020000200002
7025;0;23.01.2012-15:19:06;8;0.05000050000500005
7025;0;23.01.2012-17:57:01;32;0.05000050000500005
7025;0;23.01.2012-18:17:03;32;0.05000050000500005
7025;1;23.01.2012-18:20:08;32;0.05000050000500005
7025;1;25.01.2012-19:05:47;15;0.05000050000500005
7025;1;25.01.2012-19:07:34;15;0.05000050000500005
7025;1;25.01.2012-19:08:46;15;0.05000050000500005
7025;1;31.01.2012-13:57:53;27;0.05000050000500005
7025;1;01.02.2012-17:19:51;7;0.05000050000500005
7025;1;02.02.2012-09:56:05;2;0.05000050000500005
7025;2;02.02.2012-16:55:59;12;0.05000050000500005
7025;4;02.02.2012-18:11:18;1;0.05000050000500005
7025;2;02.02.2012-19:11:39;12;0.05000050000500005
7026;0;23.01.2012-15:22:31;8;0.5000050000500005
7026;0;24.01.2012-10:23:30;32;0.5000050000500005
7026;1;24.01.2012-10:24:15;32;0.5000050000500005
7026;1;24.01.2012-10:26:24;32;0.5000050000500005
7026;1;31.01.2012-08:47:40;42;0.5000050000500005
7026;1;31.01.2012-14:39:43;44;0.5000050000500005
7026;1;08.02.2012-11:41:35;28;0.5000050000500005
7026;1;15.02.2012-14:55:08;9;0.5000050000500005
7026;1;16.02.2012-17:46:05;19;0.5000050000500005
7026;1;16.02.2012-17:48:31;19;0.5000050000500005
7026;1;23.02.2012-17:33:16;47;0.5000050000500005
7026;1;23.02.2012-19:51:16;19;0.5000050000500005
7026;1;24.02.2012-10:09:14;31;0.5000050000500005
7026;2;27.02.2012-08:53:44;3;0.5000050000500005
7026;5;27.02.2012-09:07:10;34;0.5000050000500005
7026;2;27.02.2012-09:57:58;3;0.5000050000500005
7026;2;27.02.2012-10:17:29;3;0.5000050000500005
7026;4;27.02.2012-11:50:33;4;0.5000050000500005
7026;4;27.02.2012-11:54:10;3;0.5000050000500005
7027;0;23.01.2012-15:34:18;44;0.5000050000500005
7027;0;23.01.2012-15:57:33;6;0.5000050000500005
7027;1;23.01.2012-15:59:52;6;0.5000050000500005
7027;1;30.01.2012-12:29:46;6;0.5000050000500005
7027;1;30.01.2012-15:50:59;13;0.5000050000500005
7027;1;08.02.2012-09:41:18;28;0.5000050000500005
7027;1;11.02.2012-14:18:45;1;0.5000050000500005
7027;1;16.02.2012-18:06:06;9;0.5000050000500005
7027;1;17.02.2012-10:05:56;6;0.5000050000500005
7027;1;18.02.2012-14:38:52;33;0.5000050000500005
7027;1;22.02.2012-10:05:11;1;0.5000050000500005
7027;1;23.02.2012-08:15:48;1;0.5000050000500005
7028;3;23.01.2012-13:39:55;0;0.02000020000200002
7028;3;23.01.2012-14:11:57;24;0.02000020000200002
7029;0;23.01.2012-15:23:31;0;0.3400034000340003
7029;0;23.01.2012-18:32:13;7;0.3400034000340003
7029;0;24.01.2012-14:01:12;47;0.3400034000340003
7029;0;24.01.2012-17:38:49;7;0.3400034000340003
7029;0;26.01.2012-11:52:24;44;0.3400034000340003
7029;1;02.02.2012-11:25:58;6;0.3400034000340003
7029;1;02.02.2012-12:26:13;38;0.3400034000340003
7029;2;07.02.2012-13:39:52;12;0.3400034000340003
7029;4;07.02.2012-13:46:32;44;0.3400034000340003
7029;4;07.02.2012-14:08:22;44;0.3400034000340003
7029;4;07.02.2012-14:51:14;44;0.3400034000340003
7029;4;07.02.2012-16:24:25;38;0.3400034000340003
7029;2;08.02.2012-13:57:27;50;0.3400034000340003
7030;0;23.01.2012-15:30:34;0;0.025000250002500026
7030;0;23.01.2012-16:08:14;0;0.025000250002500026
7030;1;30.01.2012-12:40:55;6;0.025000250002500026
7030;1;31.01.2012-18:05:34;0;0.025000250002500026
7031;3;23.01.2012-14:12:16;24;0.25000250002500024
7031;3;23.01.2012-14:39:55;0;0.25000250002500024
7031;3;23.01.2012-14:43:53;0;0.25000250002500024
7031;0;23.01.2012-15:39:12;8;0.25000250002500024
7031;0;23.01.2012-15:59:21;8;0.25000250002500024
7031;1;23.01.2012-16:03:01;8;0.25000250002500024
7031;1;30.01.2012-12:38:07;6;0.25000250002500024
7031;1;08.02.2012-10:50:27;28;0.25000250002500024
7031;1;11.02.2012-15:48:30;33;0.25000250002500024
7031;1;18.02.2012-14:15:36;33;0.25000250002500024
7031;1;18.02.2012-14:17:15;33;0.25000250002500024
7031;1;24.02.2012-10:06:30;31;0.25000250002500024
7031;2;27.02.2012-13:46:35;17;0.25000250002500024
7031;4;27.02.2012-19:01:04;10;0.25000250002500024
7031;4;27.02.2012-19:15:14;10;0.25000250002500024
7031;4;28.02.2012-08:47:57;38;0.25000250002500024
7031;2;28.02.2012-14:45:43;17;0.25000250002500024
7031;4;28.02.2012-15:11:47;27;0.25000250002500024
7031;4;28.02.2012-17:16:13;27;0.25000250002500024
7031;4;28.02.2012-18:51:45;27;0.25000250002500024
7031;4;28.02.2012-18:58:14;27;0.25000250002500024
7031;4;28.02.2012-19:24:49;13;0.25000250002500024
7031;4;05.03.2012-09:34:22;45;0.25000250002500024
7031;4;05.03.2012-10:12:25;15;0.25000250002500024
7031;4;05.03.2012-13:55:32;2;0.25000250002500024
7031;2;05.03.2012-14:17:02;17;0.25000250002500024
7032;0;23.01.2012-13:51:48;24;0.3000030000300003
7032;1;23.01.2012-13:56:07;24;0.3000030000300003
7032;1;25.01.2012-08:54:29;22;0.3000030000300003
7032;1;01.02.2012-08:44:45;8;0.3000030000300003
7032;1;01.02.2012-17:05:12;7;0.3000030000300003
7032;1;01.02.2012-17:15:23;15;0.3000030000300003
7032;1;01.02.2012-17:33:22;7;0.3000030000300003
7033;0;23.01.2012-14:10:06;0;0.12000120001200013
7033;1;23.01.2012-14:14:21;0;0.12000120001200013
7033;1;23.01.2012-14:20:24;0;0.12000120001200013
7033;1;28.01.2012-15:43:19;33;0.12000120001200013
7033;1;30.01.2012-11:09:36;33;0.12000120001200013
7033;1;30.01.2012-11:41:54;33;0.12000120001200013
7033;1;03.02.2012-13:50:28;38;0.12000120001200013
7033;2;09.02.2012-08:34:27;4;0.12000120001200013
7033;4;09.02.2012-08:44:22;4;0.12000120001200013
7034;0;23.01.2012-15:34:29;8;0.06500065000650007
7034;1;23.01.2012-15:36:04;8;0.06500065000650007
7034;1;28.01.2012-15:59:48;10;0.06500065000650007
7034;1;09.02.2012-09:37:31;16;0.06500065000650007
7034;2;13.02.2012-09:20:10;45;0.06500065000650007
7035;0;23.01.2012-14:42:36;15;0.3100031000310003
7035;0;25.01.2012-10:15:45;28;0.3100031000310003
7035;0;25.01.2012-10:45:00;27;0.3100031000310003
7035;0;25.01.2012-11:05:27;20;0.3100031000310003
7035;0;25.01.2012-17:46:19;0;0.3100031000310003
7035;1;25.01.2012-17:50:43;0;0.3100031000310003
7035;1;01.02.2012-16:33:12;7;0.3100031000310003
7035;1;08.02.2012-19:05:15;33;0.3100031000310003
7035;1;13.02.2012-11:05:36;9;0.3100031000310003
7035;1;17.02.2012-10:04:46;31;0.3100031000310003
7035;2;17.02.2012-14:13:17;3;0.3100031000310003
7035;2;17.02.2012-14:35:32;3;0.3100031000310003
7036;3;23.01.2012-14:27:59;0;0.15000150001500015
7036;3;23.01.2012-14:30:25;0;0.15000150001500015
7036;3;23.01.2012-14:32:36;0;0.15000150001500015
7037;3;23.01.2012-14:33:11;20;0.5000050000500005
7037;3;23.01.2012-14:36:53;0;0.5000050000500005
7037;0;23.01.2012-14:59:34;6;0.5000050000500005
7037;0;23.01.2012-15:07:03;6;0.5000050000500005
7038;3;23.01.2012-16:19:39;13;0.23000230002300023
7038;0;23.01.2012-18:53:06;32;0.23000230002300023
7038;0;24.01.2012-18:37:28;0;0.23000230002300023
7038;1;31.01.2012-11:42:49;42;0.23000230002300023
7038;1;01.02.2012-14:00:07;8;0.23000230002300023
7038;1;02.02.2012-14:29:53;47;0.23000230002300023
7038;1;02.02.2012-16:04:52;15;0.23000230002300023
7038;1;02.02.2012-18:07:58;1;0.23000230002300023
7038;1;02.02.2012-18:11:15;15;0.23000230002300023
7038;1;06.02.2012-18:38:09;42;0.23000230002300023
7038;1;09.02.2012-09:04:00;38;0.23000230002300023
7038;2;13.02.2012-09:25:25;21;0.23000230002300023
7039;3;23.01.2012-15:12:51;13;0.11000110001100011
7039;3;23.01.2012-16:13:48;13;0.11000110001100011
7039;0;23.01.2012-17:34:14;32;0.11000110001100011
7039;0;23.01.2012-17:39:27;32;0.11000110001100011
7040;5;24.01.2012-12:31:57;34;0.06000060000600006
7040;5;24.01.2012-14:36:08;34;0.06000060000600006
7040;5;24.01.2012-14:40:35;34;0.06000060000600006
7041;0;23.01.2012-15:39:31;44;0.05000050000500005
7041;0;23.01.2012-18:56:43;7;0.05000050000500005
7041;1;23.01.2012-19:02:05;7;0.05000050000500005
7041;1;30.01.2012-12:52:12;6;0.05000050000500005
7041;1;06.02.2012-09:20:12;16;0.05000050000500005
7041;2;09.02.2012-15:05:07;3;0.05000050000500005
7042;0;23.01.2012-16:48:03;8;0.35000350003500036
7042;1;23.01.2012-16:53:33;8;0.35000350003500036
7042;1;28.01.2012-15:42:41;13;0.35000350003500036
7042;1;28.01.2012-15:52:41;5;0.35000350003500036
7042;1;30.01.2012-10:51:44;38;0.35000350003500036
7042;2;03.02.2012-08:26:55;3;0.35000350003500036
7043;0;23.01.2012-17:18:55;14;0.03000030000300003
7043;0;24.01.2012-12:17:03;20;0.03000030000300003
7043;1;31.01.2012-09:29:58;42;0.03000030000300003
7043;1;01.02.2012-13:16:22;8;0.03000030000300003
7043;1;02.02.2012-16:33:41;15;0.03000030000300003
7043;1;06.02.2012-14:37:30;15;0.03000030000300003
7043;1;09.02.2012-15:46:21;9;0.03000030000300003
7043;1;09.02.2012-17:09:41;47;0.03000030000300003
7043;1;10.02.2012-17:26:37;6;0.03000030000300003
7043;1;14.02.2012-17:12:06;9;0.03000030000300003
7043;1;17.02.2012-18:52:42;9;0.03000030000300003
7043;1;18.02.2012-15:47:19;1;0.03000030000300003
7043;1;24.02.2012-08:15:29;1;0.03000030000300003
7044;0;23.01.2012-16:28:25;24;0.07000070000700007
7044;0;24.01.2012-13:19:33;13;0.07000070000700007
7044;1;24.01.2012-13:23:58;13;0.07000070000700007
7044;1;24.01.2012-13:25:23;13;0.07000070000700007
7044;1;24.01.2012-14:19:51;13;0.07000070000700007
7044;1;24.01.2012-15:16:21;13;0.07000070000700007
7044;1;24.01.2012-15:18:48;13;0.07000070000700007
7044;1;02.02.2012-05:15:06;38;0.07000070000700007
7044;1;07.02.2012-07:14:31;4;0.07000070000700007
7044;1;07.02.2012-08:41:41;3;0.07000070000700007
7044;2;07.02.2012-09:12:06;3;0.07000070000700007
7044;4;07.02.2012-09:29:51;30;0.07000070000700007
7044;4;07.02.2012-09:30:19;30;0.07000070000700007
7044;4;07.02.2012-09:36:44;30;0.07000070000700007
7044;4;07.02.2012-09:41:44;32;0.07000070000700007
7044;4;07.02.2012-11:27:08;3;0.07000070000700007
7044;4;07.02.2012-11:30:14;3;0.07000070000700007
7044;4;07.02.2012-11:40:03;3;0.07000070000700007
7044;4;07.02.2012-13:15:00;30;0.07000070000700007
7045;0;23.01.2012-17:27:06;14;0.15000150001500015
7045;1;28.01.2012-15:46:26;33;0.15000150001500015
7045;1;30.01.2012-11:57:17;16;0.15000150001500015
7045;2;02.02.2012-10:55:53;3;0.15000150001500015
7045;4;02.02.2012-13:18:16;44;0.15000150001500015
7045;4;03.02.2012-10:11:06;16;0.15000150001500015
7045;2;03.02.2012-10:58:13;3;0.15000150001500015
7046;0;23.01.2012-15:38:34;6;0.3680236802368024
7046;0;23.01.2012-17:27:33;32;0.3680236802368024
7046;0;23.01.2012-17:41:08;14;0.3680236802368024
7046;0;23.01.2012-19:55:02;7;0.3680236802368024
7046;0;24.01.2012-14:12:32;47;0.3680236802368024
7046;0;24.01.2012-17:33:01;26;0.3680236802368024
7046;0;25.01.2012-09:52:05;28;0.3680236802368024
7046;0;25.01.2012-10:31:30;13;0.3680236802368024
7046;0;25.01.2012-10:56:10;13;0.3680236802368024
7046;0;25.01.2012-11:14:39;13;0.3680236802368024
7046;1;25.01.2012-11:20:56;13;0.3680236802368024
7046;1;25.01.2012-11:31:13;13;0.3680236802368024
7046;1;30.01.2012-17:55:51;13;0.3680236802368024
7046;1;30.01.2012-17:56:10;13;0.3680236802368024
7046;1;10.02.2012-19:20:26;6;0.3680236802368024
7046;1;13.02.2012-17:11:37;7;0.3680236802368024
7046;1;13.02.2012-17:34:07;13;0.3680236802368024
7046;1;14.02.2012-09:17:05;2;0.3680236802368024
7046;2;15.02.2012-09:54:35;21;0.3680236802368024
7046;2;15.02.2012-14:04:39;50;0.3680236802368024
7046;2;16.02.2012-10:13:03;4;0.3680236802368024
7046;4;16.02.2012-11:14:25;25;0.3680236802368024
7046;4;16.02.2012-13:57:47;5;0.3680236802368024
7046;4;16.02.2012-16:23:34;13;0.3680236802368024
7046;2;17.02.2012-09:54:08;17;0.3680236802368024
7046;2;17.02.2012-10:09:19;4;0.3680236802368024
7046;2;17.02.2012-11:07:58;4;0.3680236802368024
7046;2;17.02.2012-11:16:59;4;0.3680236802368024
7046;2;22.02.2012-08:15:48;4;0.3680236802368024
7046;2;22.02.2012-08:22:02;4;0.3680236802368024
7047;3;23.01.2012-16:55:35;8;0.15000150001500015
7047;0;23.01.2012-18:55:45;32;0.15000150001500015
7047;0;23.01.2012-19:03:15;32;0.15000150001500015
7047;0;14.02.2012-17:02:44;47;0.15000150001500015
7047;0;23.02.2012-08:15:07;47;0.15000150001500015
7048;0;23.01.2012-17:08:04;19;0.1000010000100001
7048;1;23.01.2012-17:11:15;19;0.1000010000100001
7048;1;23.01.2012-17:29:12;19;0.1000010000100001
7048;1;30.01.2012-12:13:32;33;0.1000010000100001
7048;1;30.01.2012-13:32:02;6;0.1000010000100001
7048;1;31.01.2012-15:28:46;38;0.1000010000100001
7048;2;06.02.2012-07:48:09;12;0.1000010000100001
7049;0;23.01.2012-17:08:22;8;0.4500045000450005
7049;1;23.01.2012-17:10:20;8;0.4500045000450005
7049;1;28.01.2012-15:46:20;13;0.4500045000450005
7049;1;30.01.2012-13:29:35;6;0.4500045000450005
7049;1;30.01.2012-14:36:40;6;0.4500045000450005
7049;1;31.01.2012-11:16:19;2;0.4500045000450005
7049;2;03.02.2012-09:16:04;3;0.4500045000450005
7049;2;03.02.2012-09:31:20;3;0.4500045000450005
7049;2;03.02.2012-09:41:51;3;0.4500045000450005
7049;2;03.02.2012-09:50:29;3;0.4500045000450005
7049;2;03.02.2012-10:39:56;3;0.4500045000450005
7049;2;03.02.2012-10:52:46;3;0.4500045000450005
7049;4;03.02.2012-13:25:10;19;0.4500045000450005
7049;4;03.02.2012-13:27:43;19;0.4500045000450005
7049;4;08.02.2012-15:40:10;38;0.4500045000450005
7049;4;10.02.2012-14:04:06;5;0.4500045000450005
7049;4;10.02.2012-14:04:56;5;0.4500045000450005
7049;4;11.02.2012-09:59:28;10;0.4500045000450005
7049;4;14.02.2012-11:02:59;27;0.4500045000450005
7049;4;14.02.2012-13:33:09;1;0.4500045000450005
7049;4;15.02.2012-11:40:52;16;0.4500045000450005
7049;2;15.02.2012-13:02:29;3;0.4500045000450005
7050;0;23.01.2012-17:14:41;32;0.05000050000500005
7050;1;23.01.2012-17:16:33;32;0.05000050000500005
7050;1;28.01.2012-15:58:47;33;0.05000050000500005
7050;1;31.01.2012-14:15:33;20;0.05000050000500005
7050;1;01.02.2012-11:21:30;8;0.05000050000500005
7050;1;02.02.2012-19:02:52;15;0.05000050000500005
7050;1;03.02.2012-19:38:02;1;0.05000050000500005
7050;1;07.02.2012-18:36:46;24;0.05000050000500005
7050;1;07.02.2012-19:37:09;24;0.05000050000500005
7051;3;23.01.2012-17:37:52;7;0.05000050000500005
7051;0;23.01.2012-19:14:56;32;0.05000050000500005
7051;0;24.01.2012-14:33:39;47;0.05000050000500005
7051;0;24.01.2012-19:05:38;7;0.05000050000500005
7052;0;23.01.2012-18:39:39;32;0.07000070000700007
7052;0;24.01.2012-14:02:48;47;0.07000070000700007
7052;0;25.01.2012-08:35:43;28;0.07000070000700007
7052;1;01.02.2012-08:31:52;8;0.07000070000700007
7052;1;02.02.2012-17:56:52;15;0.07000070000700007
7052;1;06.02.2012-18:22:29;42;0.07000070000700007
7052;1;07.02.2012-11:14:08;25;0.07000070000700007
7052;1;08.02.2012-10:04:33;38;0.07000070000700007
7052;2;10.02.2012-12:35:21;12;0.07000070000700007
7053;0;23.01.2012-19:11:20;32;0.03000030000300003
7053;0;14.02.2012-12:44:42;13;0.03000030000300003
7053;0;21.02.2012-10:43:58;5;0.03000030000300003
7053;0;23.02.2012-08:15:10;5;0.03000030000300003
7054;3;23.01.2012-19:09:53;19;0.04000040000400004
7054;0;24.01.2012-10:23:21;27;0.04000040000400004
7054;0;24.01.2012-19:35:44;0;0.04000040000400004
7054;1;26.01.2012-16:59:00;10;0.04000040000400004
7054;1;31.01.2012-15:53:01;33;0.04000040000400004
7054;1;31.01.2012-17:58:57;0;0.04000040000400004
7054;1;01.02.2012-12:44:50;16;0.04000040000400004
7054;2;03.02.2012-07:21:37;12;0.04000040000400004
7054;2;03.02.2012-08:17:17;12;0.04000040000400004
7054;2;03.02.2012-08:31:29;12;0.04000040000400004
7054;4;03.02.2012-08:33:37;12;0.04000040000400004
7055;3;23.01.2012-19:08:06;19;0.09800098000980009
7055;0;24.01.2012-10:07:02;27;0.09800098000980009
7056;0;23.01.2012-19:17:56;32;0.1000010000100001
7056;0;24.01.2012-18:18:39;7;0.1000010000100001
7056;1;31.01.2012-11:16:01;42;0.1000010000100001
7057;0;23.01.2012-19:28:18;32;0.12500125001250012
7057;1;23.01.2012-19:30:58;32;0.12500125001250012
7057;1;28.01.2012-15:46:34;13;0.12500125001250012
7057;1;30.01.2012-09:27:33;15;0.12500125001250012
7057;1;30.01.2012-09:28:40;15;0.12500125001250012
7057;1;30.01.2012-09:29:28;15;0.12500125001250012
7057;1;30.01.2012-09:37:47;0;0.12500125001250012
7057;1;30.01.2012-09:49:59;0;0.12500125001250012
