case;event;time;event org:resource;case Document Type;case GR-Based Inv. Verif.
8610;12;01.11.2018 22:42:00;2;1;1
8610;12;01.11.2018 22:42:00;2;1;1
8610;12;01.11.2018 22:42:00;2;1;1
8610;12;01.11.2018 22:42:00;2;1;1
8610;12;01.11.2018 22:42:00;2;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;9;01.11.2018 22:42:00;94;1;1
8610;12;01.11.2018 22:43:00;2;1;1
8610;9;01.11.2018 22:43:00;94;1;1
8610;9;01.11.2018 22:43:00;94;1;1
8610;9;01.11.2018 22:43:00;94;1;1
8610;12;01.11.2018 22:43:00;2;1;1
8610;12;01.11.2018 22:43:00;2;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;9;26.01.2018 19:19:00;223;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;12;26.01.2018 19:19:00;2;1;1
8610;8;31.01.2018 23:59:00;2;1;1
8610;10;04.11.2018 12:40:00;3;1;1
8610;11;13.04.2018 10:37:00;4;1;1
8611;9;01.11.2018 22:41:00;94;1;1
8611;12;01.11.2018 22:41:00;2;1;1
8611;7;01.11.2018 22:41:00;94;1;1
8611;14;24.01.2018 08:52:00;223;1;1
8612;12;01.11.2018 22:42:00;2;1;1
8612;9;01.11.2018 22:42:00;94;1;1
8612;7;01.11.2018 22:42:00;94;1;1
8612;12;01.11.2018 22:43:00;2;1;1
8612;9;01.11.2018 22:43:00;94;1;1
8612;8;02.05.2018 23:59:00;2;1;1
8612;8;02.07.2018 23:59:00;2;1;1
8612;10;02.10.2018 05:42:00;3;1;1
8612;10;02.10.2018 06:58:00;9;1;1
8612;11;05.09.2018 14:12:00;4;1;1
8613;12;01.11.2018 22:43:00;2;1;1
8613;12;01.11.2018 22:43:00;2;1;1
8613;12;01.11.2018 22:43:00;2;1;1
8613;9;01.11.2018 22:43:00;94;1;1
8613;9;01.11.2018 22:43:00;94;1;1
8613;9;01.11.2018 22:43:00;94;1;1
8613;7;01.11.2018 22:43:00;94;1;1
8613;8;31.01.2018 23:59:00;2;1;1
8613;10;02.02.2018 04:23:00;10;1;1
8613;35;04.05.2018 17:13:00;137;1;1
8614;12;01.11.2018 22:43:00;2;1;1
8614;12;01.11.2018 22:43:00;2;1;1
8614;12;01.11.2018 22:43:00;2;1;1
8614;9;01.11.2018 22:43:00;94;1;1
8614;9;01.11.2018 22:43:00;94;1;1
8614;9;01.11.2018 22:43:00;94;1;1
8614;7;01.11.2018 22:43:00;94;1;1
8614;8;02.02.2018 23:59:00;2;1;1
8614;10;16.02.2018 11:40:00;9;1;1
8614;11;05.09.2018 14:12:00;4;1;1
8615;12;01.11.2018 23:00:00;2;1;1
8615;7;01.11.2018 23:00:00;180;1;1
8615;9;01.11.2018 23:00:00;180;1;1
8615;12;01.11.2018 23:00:00;2;1;1
8615;12;01.11.2018 23:00:00;2;1;1
8615;12;01.11.2018 23:00:00;2;1;1
8615;12;01.11.2018 23:00:00;2;1;1
8616;12;01.11.2018 23:00:00;2;1;1
8616;12;01.11.2018 23:00:00;2;1;1
8616;12;01.11.2018 23:00:00;2;1;1
8616;12;01.11.2018 23:00:00;2;1;1
8616;12;01.11.2018 23:00:00;2;1;1
8616;9;01.11.2018 23:00:00;180;1;1
8616;7;01.11.2018 23:00:00;180;1;1
8616;12;01.11.2018 23:01:00;2;1;1
8616;12;01.11.2018 23:01:00;2;1;1
8616;12;01.11.2018 23:01:00;2;1;1
8616;12;01.11.2018 23:01:00;2;1;1
8616;9;01.11.2018 23:01:00;180;1;1
8617;12;01.11.2018 23:01:00;2;1;1
8617;7;01.11.2018 23:01:00;180;1;1
8617;12;01.11.2018 23:01:00;2;1;1
8617;9;01.11.2018 23:01:00;180;1;1
8618;7;01.11.2018 23:01:00;180;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;12;01.11.2018 23:01:00;2;1;1
8618;9;01.11.2018 23:01:00;180;1;1
8618;9;01.11.2018 23:02:00;180;1;1
8618;12;01.11.2018 23:02:00;2;1;1
8618;12;01.11.2018 23:02:00;2;1;1
8618;12;01.11.2018 23:02:00;2;1;1
8618;12;01.11.2018 23:02:00;2;1;1
8618;12;01.12.2018 23:00:00;2;1;1
8618;12;01.12.2018 23:00:00;2;1;1
8618;9;01.12.2018 23:00:00;180;1;1
8618;12;01.12.2018 23:00:00;2;1;1
8618;12;01.12.2018 23:00:00;2;1;1
8618;12;01.12.2018 23:00:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;7;01.11.2018 23:30:00;30;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:30:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;9;01.11.2018 23:31:00;30;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:31:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:32:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;9;01.11.2018 23:33:00;30;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:33:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:34:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;9;01.11.2018 23:35:00;30;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:35:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;9;01.11.2018 23:38:00;30;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:38:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:40:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;9;01.11.2018 23:41:00;30;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:41:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:43:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;9;01.11.2018 23:44:00;30;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:44:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:47:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;9;01.11.2018 23:48:00;30;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:48:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;9;01.11.2018 23:51:00;30;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:51:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;9;01.11.2018 23:53:00;30;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8619;12;01.11.2018 23:53:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;7;01.11.2018 23:45:00;30;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;9;01.11.2018 23:45:00;30;1;1
8620;9;01.11.2018 23:45:00;30;1;1
8620;9;01.11.2018 23:45:00;30;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;12;01.11.2018 23:45:00;2;1;1
8620;9;01.11.2018 23:45:00;30;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;9;01.11.2018 23:46:00;30;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;9;01.11.2018 23:46:00;30;1;1
8620;9;01.11.2018 23:46:00;30;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;9;01.11.2018 23:46:00;30;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;9;01.11.2018 23:46:00;30;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8620;12;01.11.2018 23:46:00;2;1;1
8621;9;01.12.2018 02:02:00;148;1;1
8621;12;01.12.2018 02:02:00;2;1;1
8621;12;01.12.2018 02:02:00;2;1;1
8621;7;01.12.2018 02:02:00;148;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;9;01.12.2018 02:03:00;148;1;1
8621;12;01.12.2018 02:03:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:04:00;2;1;1
8621;9;01.12.2018 02:04:00;148;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;12;01.12.2018 02:05:00;2;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;9;01.12.2018 02:05:00;148;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;9;01.12.2018 02:06:00;148;1;1
8621;12;01.12.2018 02:06:00;2;1;1
8621;12;01.12.2018 02:07:00;2;1;1
8621;9;01.12.2018 02:07:00;148;1;1
8621;12;01.12.2018 02:07:00;2;1;1
8621;12;01.12.2018 02:07:00;2;1;1
8621;9;01.12.2018 02:07:00;148;1;1
8621;12;01.12.2018 02:07:00;2;1;1
8621;12;01.12.2018 02:07:00;2;1;1
8621;9;01.12.2018 02:07:00;148;1;1
8621;9;01.12.2018 02:09:00;148;1;1
8621;12;01.12.2018 02:09:00;2;1;1
8621;12;01.12.2018 02:09:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;9;01.12.2018 02:07:00;148;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;7;01.12.2018 02:07:00;148;1;1
8622;9;01.12.2018 02:07:00;148;1;1
8622;12;01.12.2018 02:07:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;9;01.12.2018 02:08:00;148;1;1
8622;9;01.12.2018 02:08:00;148;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:08:00;2;1;1
8622;12;01.12.2018 02:09:00;2;1;1
8622;9;01.12.2018 02:09:00;148;1;1
8622;12;01.12.2018 02:09:00;2;1;1
8622;12;01.12.2018 02:09:00;2;1;1
8623;12;01.12.2018 02:09:00;2;1;1
8623;12;01.12.2018 02:09:00;2;1;1
8623;9;01.12.2018 02:09:00;148;1;1
8623;9;01.12.2018 02:09:00;148;1;1
8623;9;01.12.2018 02:09:00;148;1;1
8623;7;01.12.2018 02:09:00;148;1;1
8623;12;01.12.2018 02:09:00;2;1;1
8624;7;01.12.2018 06:02:00;47;1;0
8624;29;01.12.2018 11:08:00;48;1;0
8624;8;17.01.2018 23:59:00;2;1;0
8624;9;18.01.2018 07:53:00;49;1;0
8624;10;18.01.2018 13:43:00;14;1;0
8624;11;26.04.2018 11:13:00;4;1;0
8625;7;01.12.2018 06:02:00;47;1;0
8625;29;01.12.2018 10:56:00;48;1;0
8625;8;17.01.2018 23:59:00;2;1;0
8625;9;18.01.2018 07:53:00;49;1;0
8625;10;18.01.2018 13:57:00;14;1;0
8625;11;26.04.2018 11:13:00;4;1;0
8626;7;01.12.2018 06:02:00;47;1;0
8626;29;01.12.2018 10:56:00;48;1;0
8626;8;17.01.2018 23:59:00;2;1;0
8626;9;18.01.2018 07:53:00;49;1;0
8626;10;18.01.2018 13:45:00;14;1;0
8626;11;26.04.2018 11:13:00;4;1;0
8627;7;01.12.2018 06:02:00;47;1;0
8627;29;01.12.2018 11:08:00;48;1;0
8627;8;17.01.2018 23:59:00;2;1;0
8627;9;18.01.2018 07:53:00;49;1;0
8627;10;18.01.2018 13:51:00;14;1;0
8627;11;26.04.2018 11:13:00;4;1;0
8628;7;01.12.2018 06:02:00;47;1;0
8628;29;01.12.2018 11:08:00;48;1;0
8628;8;17.01.2018 23:59:00;2;1;0
8628;9;18.01.2018 07:53:00;49;1;0
8628;10;18.01.2018 13:43:00;14;1;0
8628;11;26.04.2018 11:13:00;4;1;0
8629;7;01.12.2018 06:02:00;47;1;0
8629;29;01.12.2018 10:56:00;48;1;0
8629;8;17.01.2018 23:59:00;2;1;0
8629;9;18.01.2018 07:53:00;49;1;0
8629;10;18.01.2018 13:47:00;14;1;0
8629;11;26.04.2018 11:13:00;4;1;0
8630;7;01.12.2018 06:02:00;47;1;0
8630;29;01.12.2018 10:56:00;48;1;0
8630;8;17.01.2018 23:59:00;2;1;0
8630;9;18.01.2018 07:53:00;49;1;0
8630;10;18.01.2018 13:57:00;14;1;0
8630;11;26.04.2018 11:13:00;4;1;0
8631;7;01.12.2018 06:02:00;47;1;0
8631;29;01.12.2018 10:56:00;48;1;0
8631;8;17.01.2018 23:59:00;2;1;0
8631;9;18.01.2018 07:53:00;49;1;0
8631;10;18.01.2018 13:57:00;14;1;0
8631;11;26.04.2018 11:13:00;4;1;0
8632;7;01.12.2018 06:02:00;47;1;0
8632;29;01.12.2018 10:55:00;48;1;0
8632;8;01.12.2018 23:59:00;2;1;0
8632;9;16.01.2018 07:40:00;49;1;0
8632;10;16.01.2018 16:27:00;3;1;0
8632;11;22.02.2018 16:17:00;4;1;0
8633;7;01.12.2018 06:02:00;47;1;0
8633;29;01.12.2018 10:55:00;48;1;0
8633;8;15.01.2018 23:59:00;2;1;0
8633;9;17.01.2018 07:59:00;49;1;0
8633;10;17.01.2018 09:08:00;9;1;0
8633;11;22.02.2018 16:17:00;4;1;0
8634;7;01.12.2018 06:02:00;47;1;0
8634;29;01.12.2018 10:55:00;48;1;0
8634;8;01.12.2018 23:59:00;2;1;0
8634;9;16.01.2018 07:40:00;49;1;0
8634;10;16.01.2018 16:27:00;3;1;0
8634;11;22.02.2018 16:17:00;4;1;0
8635;7;01.12.2018 06:02:00;47;1;0
8635;29;01.12.2018 10:55:00;48;1;0
8635;8;15.01.2018 23:59:00;2;1;0
8635;9;17.01.2018 07:59:00;49;1;0
8635;10;17.01.2018 09:08:00;9;1;0
8635;11;22.02.2018 16:17:00;4;1;0
8636;7;01.12.2018 06:02:00;47;1;0
8636;29;01.12.2018 10:55:00;48;1;0
8636;8;15.01.2018 23:59:00;2;1;0
8636;9;17.01.2018 07:59:00;49;1;0
8636;10;17.01.2018 09:08:00;9;1;0
8636;11;22.02.2018 16:17:00;4;1;0
8637;7;01.12.2018 06:02:00;47;1;0
8637;29;01.12.2018 10:55:00;48;1;0
